Title,Summary,Publication Date,Source,URL,Category,Predicted Category
Remembering Andy Isaac: Beloved Detroit Lions superfan passes away at 44,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/nfl,Entertainment,Entertainment
"UP cop stirs row: ‘Holi comes once a year, Friday namaz 52 times’",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/city/meerut/if-youre-so-sensitive-to-colours-dont-step-out-on-holi-up-cop-to-muslims-in-sambhal/articleshow/118767353.cms,Health,Entertainment
Horrific Scenes From Pamela Bach-Hasselhoff's House After David Hasselhoff's Ex-Wife Found Dead,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/videos/entertainment/english/horrific-scenes-from-pamela-bach-hasselhoffs-house-after-david-hasselhoffs-ex-wife-found-dead/videoshow/118777758.cms,Sports,Entertainment
Horrific Scenes From Pamela Bach-Hasselhoff's House After David Hasselhoff's Ex-Wife Found Dead,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/videos/entertainment/english/horrific-scenes-from-pamela-bach-hasselhoffs-house-after-david-hasselhoffs-ex-wife-found-dead/videoshow/118777758.cms,Politics,Entertainment
Explained: How Champions Trophy final pitch was selected,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/cricket/icc-champions-trophy-2025/explained-how-champions-trophy-final-pitch-was-selected/articleshow/118788981.cms,Politics,Entertainment
WPL Live Score: Gujarat Giants vs Delhi Capitals,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/cricket/gg-vs-dc-wpl-2025-live-score-today-match-gujarat-giants-women-vs-delhi-capitals-women-live-streaming-updates/liveblog/118788724.cms,Sports,Entertainment
'Semi-fresh' pitch for India vs NZ Champions Trophy final in Dubai,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/cricket/icc-champions-trophy-2025/semi-fresh-pitch-for-india-vs-new-zealand-champions-trophy-final-in-dubai/articleshow/118788876.cms,Health,Entertainment
"""Trump is a Putin-compromised asset"": Elon Musk’s AI chatbot Grok sparks controversy with claims about Donald Trump",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/technology/tech-news/trump-is-a-putin-compromised-asset-elon-musks-ai-chatbot-grok-sparks-controversy-with-claims-about-donald-trump/articleshow/118784345.cms,Politics,Entertainment
Worried about salary increment amidst companies 'muted revenue growth'? Here is what Deloitte India report said,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/business/india-business/worried-about-salary-increment-amidst-companies-muted-revenue-growth-here-is-what-deloitte-india-report-said/articleshow/118786495.cms,Politics,Entertainment
"After Trump’s ‘last warning,’ what comes next for Israel and Gaza: Ceasefire or escalation?",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/world/us/after-trumps-last-warning-what-comes-next-for-israel-and-gaza-ceasefire-or-escalation/articleshow/118789288.cms,Entertainment,Entertainment
"45 International Women's Day Quotes, Sayings, Wishes and Messages That Will Empower You",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/life-style/events/45-international-womens-day-quotes-sayings-wishes-and-messages-that-will-empower-you/articleshow/118768707.cms,Health,Entertainment
International Women's Day: 10 calcium-rich foods for women to boost bone density,No summary available,2025-03-07,Times of India,https://recipes.timesofindia.com/web-stories/international-womens-day-10-calcium-rich-foods-for-women-to-boost-bone-density/photostory/118781835.cms,Politics,Entertainment
How dangerous is exposure to black mold: 5 warning signs everyone should be aware of,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-dangerous-is-exposure-to-black-mold-5-warning-signs-everyone-should-be-aware-of/articleshow/118709565.cms,Health,Entertainment
Tesseract mania! Ultraviolette's e-scooter bookings surpass twice Ola’s Feb sales in 48 hours!,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/auto/electric-bikes/tesseract-mania-ultraviolettes-e-scooter-bookings-surpass-twice-olas-feb-sales-in-48-hours/articleshow/118786483.cms,Sports,Entertainment
"How US government efficiency push leads to record layoffs, despite federal payroll being only 1% of GDP",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/education/news/how-us-government-efficiency-push-leads-to-record-layoffs-despite-federal-payroll-being-only-1-of-gdp/articleshow/118787851.cms,Technology,Entertainment
Trump 'considering large-scale sanctions and tariffs' on Russia after wave of strikes on Ukraine,No summary available,2025-03-07,BBC,https://www.bbc.comhttps://www.bbc.com/news/live/cg70jylp32gt,Politics,Entertainment
'How many more years must be stolen?': Afghan women on life under the Taliban,The BBC is spending the day with women across Afghanistan to understand what their lives look like under the Taliban government.,2025-03-07,BBC,https://www.bbc.comhttps://www.bbc.com/news/live/c0l16424w1pt,Entertainment,Sports
Fears of destruction as 'erratic' cyclone nears Australia,Four million people across Queensland and northern New South Wales are in the firing line.,2025-03-07,BBC,https://www.bbc.com/news/articles/cg5d0z8v0z0o,Sports,Politics
"Students now free to choose their hairstyles, Thai court rules",No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cj67yj1kj36o,Health,Entertainment
Worst violence in Syria since Assad fall as dozens killed in clashes,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cdrxkm2evnlo,Sports,Entertainment
'How many more years must be stolen?': Afghan women on life under the Taliban,The BBC is spending the day with women across Afghanistan to understand what their lives look like under the Taliban government.,2025-03-07,BBC,https://www.bbc.comhttps://www.bbc.com/news/live/c0l16424w1pt,Politics,Sports
The 'traitor' at the heart of South Korea's impeachment drama,"Once a close ally of President Yoon Suk-Yeol, Han tells the BBC how and why he turned against him.",2025-03-07,BBC,https://www.bbc.com/news/articles/cwyg120gkryo,Health,Technology
Lady Gaga: My biggest fear? Being alone,"As she returns to pop with her seventh album, Mayhem, Lady Gaga reflects on the loneliness of fame.",2025-03-07,BBC,https://www.bbc.com/news/articles/c981w6zexj2o,Technology,Sports
The Indian film showing the bride's 'humiliation' in arranged marriage,Sthal is notable for the unflinching way it portrays a bride's experience in arranged marriage.,2025-03-07,BBC,https://www.bbc.com/news/articles/cddyyyl4rm5o,Sports,Sports
Fears of destruction as 'erratic' cyclone nears Australia,Four million people across Queensland and northern New South Wales are in the firing line.,2025-03-07,BBC,https://www.bbc.com/news/articles/cg5d0z8v0z0o,Politics,Politics
Trump expands exemptions from Canada and Mexico tariffs,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c5y03qleevvo,Entertainment,Entertainment
Eurostar says Paris trains to restart on Saturday as police evacuate 200 over WW2 bomb,No summary available,2025-03-07,BBC,https://www.bbc.comhttps://www.bbc.com/news/live/cz6l257gnjqt,Health,Entertainment
US man will be first to be executed by firing squad in 15 years,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c86p0wzjv0do,Sports,Entertainment
Watch: SpaceX rocket spins out of control in test flight failure,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/c5yxk9yvyvko,Sports,Entertainment
Olympic snowboarder on FBI most wanted list for deadly drug ring,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c78ez2g5306o,Technology,Entertainment
"King Charles reveals his playlist, from Marley to Kylie",No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c0jg9ej244do,Technology,Entertainment
Weekly quiz: Anora cleaned up but who left the Oscars empty-handed?,How much attention did you pay to what has been going on in the world over the past seven days?,2025-03-07,BBC,https://www.bbc.com/news/articles/cvgwv419ewmo,Entertainment,Sports
France has a nuclear umbrella. Could its European allies fit under it?,President Macron has aired the idea that France's deterrence force could be used to defend of other European countries.,2025-03-07,BBC,https://www.bbc.com/news/articles/c871e41751yo,Entertainment,Health
Can Trump's tariffs break China's grip on manufacturing? ,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cdxqeg51y36o,Politics,Entertainment
Boom to gloom: India middle-class jitters amid trillion-dollar market rout,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cz7vlezv05no,Politics,Entertainment
Weekly quiz: Anora cleaned up but who left the Oscars empty-handed?,How much attention did you pay to what has been going on in the world over the past seven days?,2025-03-07,BBC,https://www.bbc.com/news/articles/cvgwv419ewmo,Entertainment,Sports
The 'traitor' at the heart of South Korea's impeachment drama,"Once a close ally of President Yoon Suk-Yeol, Han tells the BBC how and why he turned against him.",2025-03-07,BBC,https://www.bbc.com/news/articles/cwyg120gkryo,Entertainment,Technology
"As US and Canada trade barbs, it's so far so good for Mexico's Sheinbaum",Donald Trump and Justin Trudeau's clear tensions are a stark contrast to the Mexican leader's approach to the White House.,2025-03-07,BBC,https://www.bbc.com/news/articles/c0q1l398wz3o,Health,Health
France has a nuclear umbrella. Could its European allies fit under it?,President Macron has aired the idea that France's deterrence force could be used to defend of other European countries.,2025-03-07,BBC,https://www.bbc.com/news/articles/c871e41751yo,Technology,Health
Watch: SpaceX rocket spins out of control in test flight failure,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/c5yxk9yvyvko,Politics,Entertainment
'You literally cannot see' - blizzard causes chaos in Iowa,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/cn0jrvyy7glo,Technology,Entertainment
Creator of viral AI Trump Gaza video warns of possible dangers,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/cdrxkm6r856o,Technology,Entertainment
Listen: Pope Francis shares voice message from hospital,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/cd65nl7n6y9o,Entertainment,Entertainment
Analysing Russian strike on Ukrainian  hotel,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/c8d4eyvd7j5o,Health,Entertainment
Genetic drive to overeat found in labradors and humans,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cy05qw217x9o,Sports,Entertainment
"Pamela Bach, Baywatch and Knight Rider star, dies aged 62","She was found at her home in the Hollywood Hills after dying by suicide, said the Los Angeles medical examiner's office.",2025-03-07,BBC,https://www.bbc.com/news/articles/cy0d818r602o,Health,Technology
Hunter Biden says he can't afford to continue laptop-related lawsuit,"He told a court he's been displaced by LA fires, struggles to earn an income, and is millions of dollars in debt.",2025-03-07,BBC,https://www.bbc.com/news/articles/cy9d8gyx075o,Health,Technology
"About 20 countries could join Ukraine coalition, UK says",No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c2017v5ngxpo,Technology,Entertainment
Private spacecraft lands on Moon - but may be on its side,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c871eeez0yzo,Health,Entertainment
"Pamela Bach, Baywatch and Knight Rider star, dies aged 62","She was found at her home in the Hollywood Hills after dying by suicide, said the Los Angeles medical examiner's office.",2025-03-07,BBC,https://www.bbc.com/news/articles/cy0d818r602o,Politics,Technology
Listen: Pope Francis shares voice message from hospital,"The 88-year-old had not been seen or heard by the public since he was admitted to hospital on 14 February.
",2025-03-07,BBC,https://www.bbc.com/news/videos/cd65nl7n6y9o,Technology,Entertainment
Teen armed with gun overpowered by passengers onboard plane,A 17-year-old has been charged after being detained by crew and members of the public on a plane in Australia.,2025-03-07,BBC,https://www.bbc.com/news/articles/cn0jrkv7k29o,Politics,Politics
Hunter Biden says he can't afford to continue laptop-related lawsuit,"He told a court he's been displaced by LA fires, struggles to earn an income, and is millions of dollars in debt.",2025-03-07,BBC,https://www.bbc.com/news/articles/cy9d8gyx075o,Sports,Technology
South Carolina man to be executed in US by firing squad,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c86p0wzjv0do,Technology,Entertainment
Trump expands exemptions from Canada and Mexico tariffs,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c5y03qleevvo,Sports,Entertainment
